text H-ID,preferred_name,language,literary_form,specific_genre Record Title,date_of_creation,is_written_by (Person) Record Title,described_at_URL,doc H-ID,Shelfmark,siglum,status,Settlement,repository,collection,idno,Date,jonas_id,arlima_id
48952,Meraugis de Portlesguez,fro (Old French),verse,roman,1201 to 1235,"Raoul de Houdenc
(1166 to 1233)",https://arlima.net/no/12453|http://jonas.irht.cnrs.fr/oeuvre/3170,45229,"Wien, Österreichische Nationalbibliothek, 2599",W,,Wien,Oesterreichische Nationalbibliothek,,2599,1281-1320,https://jonas.irht.cnrs.fr/manuscrit/69973,
48954,Mule sans frein,fro (Old French),verse,roman,1181 to 1220,Païen de Maisieres,https://arlima.net/no/993|http://jonas.irht.cnrs.fr/oeuvre/3654,45614,"Bern, Burgerbibliothek, 354",,,Bern,Burgerbibliothek,Cod.,354,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/8202,https://arlima.net/no/631
48958,Hunbaut,fro (Old French),verse,roman,1226 to 1300,,https://arlima.net/no/13361|http://jonas.irht.cnrs.fr/oeuvre/13245,45094,"Chantilly, Bibliothèque du Château, 472",,mutilated,Chantilly,Bibliothèque du Château,,472 (626),1251-1300,http://jonas.irht.cnrs.fr/manuscrit/14805,https://arlima.net/no/510
48960,Merveilles de Rigomer,fro (Old French),verse,roman,1241 to 1260,Jean,https://arlima.net/no/1440|http://jonas.irht.cnrs.fr/oeuvre/8167,45094,"Chantilly, Bibliothèque du Château, 472",,,Chantilly,Bibliothèque du Château,,0472 (0626),1251-1300,http://jonas.irht.cnrs.fr/manuscrit/14806,https://arlima.net/no/510
48964,Gliglois,fro (Old French),verse,roman,1201 to 1250,,https://arlima.net/no/100|http://jonas.irht.cnrs.fr/oeuvre/3661,49471,"Torino, Biblioteca nazionale universitaria, L. IV. 33 (1677)",,,Torino,Biblioteca nazionale universitaria,,L. IV. 33 (1677),1381-1420,https://jonas.irht.cnrs.fr/manuscrit/59035,https://arlima.net/no/3053
48969,Jaufré,pro (Occitan),verse,roman,1152 to 1276,,https://arlima.net/no/176|http://jonas.irht.cnrs.fr/oeuvre/3397,46154,"ALBI, Bibliothèque municipale, Rochegude 0002",,,,,,,1152-1176,http://jonas.irht.cnrs.fr/manuscrit/707,
48969,Jaufré,pro (Occitan),verse,roman,1152 to 1276,,https://arlima.net/no/176|http://jonas.irht.cnrs.fr/oeuvre/3397,49524,"ALBI, Bibliothèque municipale, Rochegude 0008",,,,,,,1152-1176,http://jonas.irht.cnrs.fr/manuscrit/768,
48969,Jaufré,pro (Occitan),verse,roman,1152 to 1276,,https://arlima.net/no/176|http://jonas.irht.cnrs.fr/oeuvre/3397,49527,"BARCELONA, Institut Municipal d'Historia, B 109",,fragment,,,,,1201-1225,http://jonas.irht.cnrs.fr/manuscrit/72368,
48969,Jaufré,pro (Occitan),verse,roman,1152 to 1276,,https://arlima.net/no/176|http://jonas.irht.cnrs.fr/oeuvre/3397,49676,"NEW YORK, Morgan Library and Museum, M.819",,,,,,,1285-1300,http://jonas.irht.cnrs.fr/manuscrit/38626,
48969,Jaufré,pro (Occitan),verse,roman,1152 to 1276,,https://arlima.net/no/176|http://jonas.irht.cnrs.fr/oeuvre/3397,49598,"NIMES, Archives départementales du Gard, F(01) 083",,,,,,,,http://jonas.irht.cnrs.fr/manuscrit/72107,
48969,Jaufré,pro (Occitan),verse,roman,1152 to 1276,,https://arlima.net/no/176|http://jonas.irht.cnrs.fr/oeuvre/3397,49395,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 02164",,,,,,,1281-1320,http://jonas.irht.cnrs.fr/manuscrit/72108,
48969,Jaufré,pro (Occitan),verse,roman,1152 to 1276,,https://arlima.net/no/176|http://jonas.irht.cnrs.fr/oeuvre/3397,49397,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 12571",,,,,,,1281-1320,http://jonas.irht.cnrs.fr/manuscrit/45802,
48969,Jaufré,pro (Occitan),verse,roman,1152 to 1276,,https://arlima.net/no/176|http://jonas.irht.cnrs.fr/oeuvre/3397,49764,"RODEZ, Archives départementales de l'Aveyron, J(050) 0064",,,,,,,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/72367,
48969,Jaufré,pro (Occitan),verse,roman,1152 to 1276,,https://arlima.net/no/176|http://jonas.irht.cnrs.fr/oeuvre/3397,49763,"VATICANO (CITTA DEL), Biblioteca apostolica Vaticana, Vat. lat. 03206",,,,,,,1381-1400,http://jonas.irht.cnrs.fr/manuscrit/67570,
48976,Fergus,fro (Old French),verse,roman,1201 to 1233,Guillaume le Clerc,https://arlima.net/no/1320|http://jonas.irht.cnrs.fr/oeuvre/8395,45094,"Chantilly, Bibliothèque du Château, 472",A,,Chantilly,Bibliothèque du Château,,472,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/14805,https://arlima.net/no/510
48976,Fergus,fro (Old French),verse,roman,1201 to 1233,Guillaume le Clerc,https://arlima.net/no/1320|http://jonas.irht.cnrs.fr/oeuvre/8395,45718,"Paris, Bibliothèque nationale de France, français 1553",P,,Paris,Bibliothèque nationale de France,français,1553,1284,http://jonas.irht.cnrs.fr/manuscrit/45620,https://arlima.net/no/2334
48979,Yder,fro (Old French),verse,roman,1201 to 1233,,https://arlima.net/no/2164|http://jonas.irht.cnrs.fr/oeuvre/9606,46159,"Cambridge, University Library, Ee. 04. 26",,mutilated,Cambridge,University Library,,Ee. 04. 26,1251-1300,https://jonas.irht.cnrs.fr/manuscrit/75317,
48982,Silence,fro (Old French),verse,roman,1251 to 1300,Heldris de Cornouaille,https://arlima.net/no/250|http://jonas.irht.cnrs.fr/oeuvre/8153,45232,"Nottingham, University Library, Department of manuscripts, WLC/LM/6",,,Nottingham,University Library,Department of manuscripts,WLC/LM/6,1281-1290,,
48987,Joseph d'Arimathie ou Estoire del saint Graal,fro (Old French),verse,roman,1191 to 1201,"Robert de Boron
(1191 to 1210)",https://arlima.net/no/13930|http://jonas.irht.cnrs.fr/oeuvre/9150,45723,"Paris, Bibliothèque nationale de France, français 20047",,,Paris,Bibliothèque nationale de France,français,20047,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/72720,
48989,Merlin,fro (Old French),verse,roman,1191 to 1205,"Robert de Boron
(1191 to 1210)",https://arlima.net/no/13931|http://jonas.irht.cnrs.fr/oeuvre/5938,45723,"Paris, Bibliothèque nationale de France, français 20047",,fragment,Paris,Bibliothèque nationale de France,français,20047,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/72720,
48991,Merlin,pro (Occitan),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/3666,49296,"GAP, Archives départementales des Hautes-Alpes, F 2916",,,,,,,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/72288,
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,45092,"Chantilly, Bibliothèque du Château, 644 (1081)",K,mutilated,Chantilly,Bibliothèque du Château,,644 (1081),1281-1320,http://jonas.irht.cnrs.fr/manuscrit/14887,
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,46035,"Città del Vaticano, BAV, Reginensi latini 1687",V,mutilated,Città del Vaticano,Biblioteca Apostolica Vaticana,Reginensi latini,1687,1301-1333,http://jonas.irht.cnrs.fr/manuscrit/74785,
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,45191,"Cologny (Genève), Fondation Martin Bodmer, 147",,,Cologny (Genève),Fondation Martin Bodmer,,147,1276-1305,http://jonas.irht.cnrs.fr/manuscrit/17543,https://arlima.net/no/2493
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,45514,"Firenze, Biblioteca Marucelliana, B.VI.24",,,Firenze,Biblioteca Marucelliana,,B.VI.24,1301-1400,https://jonas.irht.cnrs.fr/manuscrit/74715,
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,45156,"Firenze, Biblioteca Riccardiana e Moreniana, 2759",J,,Firenze,Biblioteca Riccardiana e Moreniana,,2759,1301-1360,https://jonas.irht.cnrs.fr/manuscrit/74717,
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,45553,"London, British Library, Additional 38117",H,mutilated,London,British Library,Additional,38117,1281-1320,https://jonas.irht.cnrs.fr/manuscrit/73205,https://arlima.net/no/2334
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,45287,"Modena, Biblioteca Estense e universitaria, etr. 039 (AL.L.09.30)",E,,Modena,Biblioteca Estense e universitaria,,etr. 039 (AL.L.09.30),1211-1220,https://jonas.irht.cnrs.fr/manuscrit/35650,
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,45713,"New Haven, Yale University Library, 227 (Phillipps 1045)",Y,,New Haven,Yale University Library,,227 (Phillipps 01045),1357,http://jonas.irht.cnrs.fr/manuscrit/38469,
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,45673,"Paris, Bibliothèque nationale de France, Arsenal 2996",A,mutilated,Paris,Bibliothèque nationale de France,Arsenal,2996,1251-1320,http://jonas.irht.cnrs.fr/manuscrit/42936,https://arlima.net/no/8435
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,49500,"Paris, Bibliothèque nationale de France, français 1469",F,,Paris,Bibliothèque nationale de France,français,1469,1451-1500,http://jonas.irht.cnrs.fr/manuscrit/74718,https://arlima.net/no/4506
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,45954,"Paris, Bibliothèque nationale de France, français 2455",Q,,Paris,Bibliothèque nationale de France,français,2455,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/75208,https://arlima.net/no/9422
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,45964,"Paris, Bibliothèque nationale de France, français 748",C,,Paris,Bibliothèque nationale de France,français,748,1251-1275,http://jonas.irht.cnrs.fr/manuscrit/45544,https://arlima.net/no/5426
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,45738,"Paris, Bibliothèque nationale de France, français 770",B,fragment,Paris,Bibliothèque nationale de France,français,770,1281-1290,https://arlima.net/no/2823,https://arlima.net/no/2823
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,46077,"Paris, Bibliothèque nationale de France, NAF 4166",D,,Paris,Bibliothèque nationale de France,nouvelles acquisitions françaises,4166,1301,http://jonas.irht.cnrs.fr/manuscrit/74716,https://arlima.net/no/4877
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,47307,"Sankt-Peterburg, National Library of Russia, fr. f° v. XV. 5",P,mutilated,Sankt-Peterburg,National Library of Russia,fr.,f° v. XV. 5,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/56300,
48992,Joseph d'Arimathie,fro (Old French),prose,roman,1201 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8175|https://arlima.net/no/1538,45416,"Tours, Bibliothèque municipale, 951",,,Tours,Bibliothèque municipale,,951,1290,http://jonas.irht.cnrs.fr/manuscrit/60325,https://arlima.net/no/7205
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,46165,"AMSTERDAM,  olim Bibliotheca Philosophica Hermetica,  BPH 001 ; MANCHESTER,  John Rylands University Library,  French MS 1 ; OXFORD,  Bodleian Library,  Douce 215 ",Ams.,,Amsterdam,olim Bibliotheca Philosophica Hermetica,Philipps,1047 et 3630,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/74587,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45437,"Amsterdam, Universiteitsbibliotheek, I A 24 q (450)",Fragm1,fragment,Amsterdam,Universiteitsbibliotheek,,I A 24 q,1301-1400,http://jonas.irht.cnrs.fr/manuscrit/72990,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45460,"Berkeley, University of California, Bancroft Library UCB 106",Berk.,,Berkeley,University of California,Bancroft Library,UCB 106,1251-1276,http://jonas.irht.cnrs.fr/manuscrit/7263,https://arlima.net/no/2320
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45441,"Berlin En Dépôt À Krakow, Staatsbibliothek und Preussischer Kulturbesitz, Gall. folio 0217",,fragment,Berlin En Dépôt À Krakow,Staatsbibliothek und Preussischer Kulturbesitz,Gall.,folio 0217,1226-1250,https://jonas.irht.cnrs.fr/manuscrit/27142,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,49446,"BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 11 [olim Antonio Aristoteli, 1622 et Fabrizio Felini, 1620-1622] ",,fragment,Bologna,Archivio di Stato,,"Raccolta di manoscritti, Antonio Aristoteli, 1622",1301-1350,http://jonas.irht.cnrs.fr/manuscrit/80416,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,49448,"BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 13 BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 8 BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 12 BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 15a BOLOGNA, Archivio Generale Arcivescovile, fonds principal Queste del saint Graal, cote à préciser Imola, Biblioteca Comunale, fonds principal Fragment sans cote (Graal) BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 1 BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 2 BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 14 BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 16a BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 16b BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 17a BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 17b BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 18 BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 5 ",,fragment,Bologna,Archivio di Stato,,,1301-1350,http://jonas.irht.cnrs.fr/manuscrit/80408,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,49449,"BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 7 BOLOGNA, Archivio di Stato, fonds principal Busta II, n. 7 BOLOGNA, Archivio di Stato, fonds principal Busta I, n. 6a BOLOGNA, Archivio di Stato, fonds principal Busta III, n. 18a [Olim Raccolta di manoscritti, Alessandro Samachini, 1612 + Raccolta di manoscritti, Paolo Abelli, s.d. + Antonio Landi, 1612 + Alessandro Sassi 1614]",,fragment,Bologna,Archivio di Stato,,,1301-1350,http://jonas.irht.cnrs.fr/manuscrit/80407,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45467,"Bonn, Universitätsbibliothek, S 0526",Bonn,,Bonn,Universitätsbibliothek,,S 0526,1286,http://jonas.irht.cnrs.fr/manuscrit/9080,https://arlima.net/no/11417
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45206,"BOURG-EN-BRESSE, Bibliothèque municipale, 055 Paris, Bibliothèque nationale de France, Manuscrits, fr. 16999 Paris, Bibliothèque de l'Arsenal, 3482 ",Fragm9,,Bourg-en-Bresse,Bibliothèque municipale,,55,1331-1340,http://jonas.irht.cnrs.fr/manuscrit/78639,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45499,"BRUXELLES, Bibliothèque royale de Belgique, 09246 ",Brux.,,Bruxelles,Bibliothèque royale,,9246,1480-1482,http://jonas.irht.cnrs.fr/manuscrit/74729,https://arlima.net/no/12625
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45267,"Cambridge, University Library, Additional 7071",Camb.,,Cambridge,University Library,Additional,7071,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/13310,https://arlima.net/no/3565
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45093,"Chantilly, Bibliothèque du Château, 476",RemanPart1a,,Chantilly,Bibliothèque du Château,,476,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/14809,https://arlima.net/no/10068
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45096,"Chantilly, Bibliothèque du Château, 643",Chant.,,Chantilly,Bibliothèque du Château,,643,1381-1420,http://jonas.irht.cnrs.fr/manuscrit/14886,https://arlima.net/no/12590
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,46035,"Città del Vaticano, Biblioteca Apostolica Vaticana, Reginensi latini, 1687",Fragm10,mutilated,Città del Vaticano,Biblioteca Apostolica Vaticana,Reginensi latini,1687,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/74785,https://arlima.net/no/4883
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45191,"Cologny (Genève), Fondation Martin Bodmer, 147",RemanPart1b,,Cologny (Genève),Fondation Martin-Bodmer,cod. bodmer,147,1276-1305,http://jonas.irht.cnrs.fr/manuscrit/17543,https://arlima.net/no/2493
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45253,"Darmstadt, Universitäts- und Landesbibliothek, 2534",Darm.,mutilated,Darmstadt,Universitäts- und Landesbibliothek,,2534,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/17646,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,49454,"Firenze, Biblioteca nazionale centrale, Conventi soppressi J.07.0004",,fragment,Firenze,Biblioteca nazionale centrale,,Conventi soppressi J.07.0004,,http://jonas.irht.cnrs.fr/manuscrit/73199,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45208,"Gent, Bibliotheek der Rijksuniversiteit, 2749/15",,fragment,Gent,Bibliotheek der Rijksuniversiteit,,2749/15,1301-1400,https://jonas.irht.cnrs.fr/manuscrit/80384,https://arlima.net/no/11623
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,46132,"Grenoble, Bibliothèque municipale, 4148",Fragm2,fragment,Grenoble,Bibliothèque municipale,,4148,1301-1400,http://jonas.irht.cnrs.fr/manuscrit/22778,https://arlima.net/no/7298
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45195,"Liège, Archives de l'État Val St-Lambert, Reg. 366",Fragm4,fragment,Liège,Archives de l'État Val St-Lambert,Reg.,366,,http://jonas.irht.cnrs.fr/manuscrit/78636,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,49936,"localisation actuelle inconnue, Paris, Drouot, Vente Ader, 15 novembre 2022, lot n° 1 ",,fragment,"localisation actuelle inconnue, Paris, Drouot, Vente Ader, 15 novembre 2022, lot n° 1 ",,,,1301-1325,http://jonas.irht.cnrs.fr/manuscrit/83651,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45544,"London, British Library, Additional 10292-10294",Add.10292,,London,British Library,Additional,10292-10294,1316-1325,http://jonas.irht.cnrs.fr/manuscrit/29651,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45563,"London, British Library, Additional 32125",Add. 32125,,London,British Library,Additional,32125,1301-1333,http://jonas.irht.cnrs.fr/manuscrit/30074,https://arlima.net/no/11957
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45607,"London, British Library, Royal 14.E.III.",L.R.14,,London,British Library,Royal,14 E III,1313-1322,http://jonas.irht.cnrs.fr/manuscrit/31168,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45399,"Mans (le), Bibliothèque municipale, 354",Mans,mutilated,Le Mans,Bibliothèque municipale,,354,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/33533,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45635,"Metz, Bibliothèque municipale, 1591",,fragment,Metz,Bibliothèque municipale,,1591,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/77595,https://arlima.net/no/9421
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45713,"New Haven, Yale University Library, 227 (Phillipps 1045)",N.H.,,New Haven,Yale University Library,Beinecke Library,227,1357,http://jonas.irht.cnrs.fr/manuscrit/38469,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45884,"NEW HAVEN, Yale University Library, Beinecke Ms 229 + Paris, Bibliothèque nationale de France, Manuscrits, fr. 00095 ",B.N.95,,Paris,Bibliothèque nationale de France,français,95,1286-1305,http://jonas.irht.cnrs.fr/manuscrit/45500,https://arlima.net/no/4153
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45133,"New York, Morgan Library and Museum, M.207-208",N.Y.,,New York,Morgan Library and Museum,,M.207-208,1446-1455,http://jonas.irht.cnrs.fr/manuscrit/79616,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45171,"New York, Morgan Library and Museum, M.38",Resume1a,,New York,Morgan Library and Museum,,M.38,1479,http://jonas.irht.cnrs.fr/manuscrit/78422,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45233,"Nottingham, University Library, Department of manuscripts, WLC/LM/7",Not.,,Nottingham,University Library,,WLC/LM/7,1201-1220,http://jonas.irht.cnrs.fr/manuscrit/75980,https://arlima.net/no/2345
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,49945,"olim Newcastle 937 (anc.; anc. Cologny Bodmer, anc. Ramsen Tenschert)",Private2,,,,,olim New Castle 937,1401-1420,,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45352,"Oxford, Bodleian library, Douce 178",OX.178,,Oxford,Bodleian Library,Douce,178,1271-1285,http://jonas.irht.cnrs.fr/manuscrit/40257,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45348,"Oxford, Bodleian library, Douce 303",OX.303,,Oxford,Bodleian Library,Douce,303,1295-1305,http://jonas.irht.cnrs.fr/manuscrit/40269,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45791,"Paris, Bibl. Mazarine, 2618",Fragm6,fragment,Paris,Bibliothèque Mazarine,,2618,1281-1320,http://jonas.irht.cnrs.fr/manuscrit/44571,
49006,Joseph d'Arimathie Vulgate ou Estoire del Saint Graal,fro (Old French),prose,roman,1215 to 1235,,https://arlima.net/no/124|http://jonas.irht.cnrs.fr/oeuvre/4169,45818,"Paris, Bibliothèque de l'Arsenal, 3481 + Paris, Bibliothèque nationale de France, Manuscrits, fr. 00105 ",B.N.105,,Paris,Bibliothèque nationale de France,français,105,1315-1335,http://jonas.irht.cnrs.fr/manuscrit/75205,https://arlima.net/no/4168
